"HS2","HS2 ID","HS4","HS4 ID","Section","Section ID","Trade Value","Year"
"Edible fruits, nuts & fruit peels",208,"Melons",20807,"Vegetable Products",2,119502,1995
"Edible fruits, nuts & fruit peels",208,"Apples and Pears",20808,"Vegetable Products",2,79805,1995
"Edible fruits, nuts & fruit peels",208,"Pitted Fruits",20809,"Vegetable Products",2,388804,1995
"Edible fruits, nuts & fruit peels",208,"Other Fruits",20810,"Vegetable Products",2,8539730,1995
"Edible fruits, nuts & fruit peels",208,"Frozen Fruits and Nuts",20811,"Vegetable Products",2,16407114,1995
"Edible fruits, nuts & fruit peels",208,"Preserved Fruits and Nuts",20812,"Vegetable Products",2,94689.00000000001,1995
"Edible fruits, nuts & fruit peels",208,"Dried Fruits",20813,"Vegetable Products",2,3808799,1995
"Edible fruits, nuts & fruit peels",208,"Citrus and Melon Peels",20814,"Vegetable Products",2,613264,1995
"Coffee, tea, mate & spices",209,"Coffee",20901,"Vegetable Products",2,176107224,1995
"Coffee, tea, mate & spices",209,"Tea",20902,"Vegetable Products",2,1772814,1995
"Coffee, tea, mate & spices",209,"Mate",20903,"Vegetable Products",2,123122.99999999999,1995
"Coffee, tea, mate & spices",209,"Pepper",20904,"Vegetable Products",2,19973198,1995
"Coffee, tea, mate & spices",209,"Vanilla",20905,"Vegetable Products",2,26344,1995
"Coffee, tea, mate & spices",209,"Cinnamon",20906,"Vegetable Products",2,6201970,1995
"Coffee, tea, mate & spices",209,"Cloves",20907,"Vegetable Products",2,90736,1995
"Coffee, tea, mate & spices",209,"Nutmeg, mace and cardamons",20908,"Vegetable Products",2,2731721,1995
"Coffee, tea, mate & spices",209,"Spice Seeds",20909,"Vegetable Products",2,982708,1995
"Coffee, tea, mate & spices",209,"Spices",20910,"Vegetable Products",2,4777169,1995
"Cereals",210,"Wheat",21001,"Vegetable Products",2,409891166,1995
"Cereals",210,"Rye",21002,"Vegetable Products",2,107518258.99999999,1995
"Cereals",210,"Barley",21003,"Vegetable Products",2,13790376,1995
"Cereals",210,"Oats",21004,"Vegetable Products",2,3282611,1995
"Cereals",210,"Corn",21005,"Vegetable Products",2,1182558867,1995
"Cereals",210,"Rice",21006,"Vegetable Products",2,32023384,1995
"Cereals",210,"Sorghum",21007,"Vegetable Products",2,6635247.999999999,1995
"Cereals",210,"Buckwheat",21008,"Vegetable Products",2,4380958,1995
"Products of the milling industry",211,"Wheat Flours",21101,"Vegetable Products",2,228639.99999999997,1995
"Products of the milling industry",211,"Cereal Flours",21102,"Vegetable Products",2,2964081,1995
"Products of the milling industry",211,"Cereal Meal and Pellets",21103,"Vegetable Products",2,552322,1995
"Products of the milling industry",211,"Processed Cereals",21104,"Vegetable Products",2,936164,1995
"Products of the milling industry",211,"Potato Flours",21105,"Vegetable Products",2,585323,1995
"Products of the milling industry",211,"Legume Flours",21106,"Vegetable Products",2,5886819,1995
"Products of the milling industry",211,"Malt",21107,"Vegetable Products",2,27865872.000000004,1995
"Products of the milling industry",211,"Starches",21108,"Vegetable Products",2,28743927,1995
"Products of the milling industry",211,"Wheat Gluten",21109,"Vegetable Products",2,1628207,1995
"Oils seeds, oleaginous fruits, grains, straw & fodder",212,"Soybeans",21201,"Vegetable Products",2,364093112,1995
"Oils seeds, oleaginous fruits, grains, straw & fodder",212,"Ground Nuts",21202,"Vegetable Products",2,6956778.999999999,1995
"Oils seeds, oleaginous fruits, grains, straw & fodder",212,"Copra",21203,"Vegetable Products",2,4518382.000000001,1995
"Oils seeds, oleaginous fruits, grains, straw & fodder",212,"Linseed",21204,"Vegetable Products",2,3107808,1995
"Oils seeds, oleaginous fruits, grains, straw & fodder",212,"Rapeseed",21205,"Vegetable Products",2,2918032.9999999995,1995
"Oils seeds, oleaginous fruits, grains, straw & fodder",212,"Sunflower Seeds",21206,"Vegetable Products",2,1454723,1995
"Oils seeds, oleaginous fruits, grains, straw & fodder",212,"Other Oily Seeds",21207,"Vegetable Products",2,61090972,1995
"Oils seeds, oleaginous fruits, grains, straw & fodder",212,"Oil Seed Flower",21208,"Vegetable Products",2,696811,1995
"Oils seeds, oleaginous fruits, grains, straw & fodder",212,"Sowing Seeds",21209,"Vegetable Products",2,37022193,1995
"Oils seeds, oleaginous fruits, grains, straw & fodder",212,"Hops",21210,"Vegetable Products",2,1772525,1995
"Oils seeds, oleaginous fruits, grains, straw & fodder",212,"Perfume Plants",21211,"Vegetable Products",2,76756896,1995
"Oils seeds, oleaginous fruits, grains, straw & fodder",212,"Locust beans, seaweed, sugar beet, cane, for food",21212,"Vegetable Products",2,10751536,1995
"Oils seeds, oleaginous fruits, grains, straw & fodder",212,"Cereal Straws",21213,"Vegetable Products",2,762782,1995
"Oils seeds, oleaginous fruits, grains, straw & fodder",212,"Forage Crops",21214,"Vegetable Products",2,15415909,1995
"Natural gums, resins & other vegetable extracts",213,"Insect Resins",21301,"Vegetable Products",2,4216523,1995
"Natural gums, resins & other vegetable extracts",213,"Vegetable Saps",21302,"Vegetable Products",2,45167781,1995
"Vegetable plaiting materials & products, n.e.s.",214,"Vegetable Plaiting Materials",21401,"Vegetable Products",2,1245033,1995
"Vegetable plaiting materials & products, n.e.s.",214,"Vegetable Stuffing Materials",21402,"Vegetable Products",2,113072.00000000001,1995
"Vegetable plaiting materials & products, n.e.s.",214,"Vegetable material for brooms and brushes",21403,"Vegetable Products",2,599051,1995
"Vegetable plaiting materials & products, n.e.s.",214,"Other Vegetable Products",21404,"Vegetable Products",2,12745587,1995
"Animal or vegetable fats, oils, & waxes",315,"Pig and Poultry Fat",31501,"Animal and Vegetable Bi-Products",3,12316279,1995
"Animal or vegetable fats, oils, & waxes",315,"Bovine, Sheep, and Goat Fat",31502,"Animal and Vegetable Bi-Products",3,44747575,1995
"Animal or vegetable fats, oils, & waxes",315,"Lard stearin and oils",31503,"Animal and Vegetable Bi-Products",3,1035810,1995
"Animal or vegetable fats, oils, & waxes",315,"Fish oil",31504,"Animal and Vegetable Bi-Products",3,14738318,1995
"Animal or vegetable fats, oils, & waxes",315,"Wool Grease",31505,"Animal and Vegetable Bi-Products",3,1406523,1995
"Animal or vegetable fats, oils, & waxes",315,"Other Animal Fats",31506,"Animal and Vegetable Bi-Products",3,1607774,1995
"Animal or vegetable fats, oils, & waxes",315,"Soybean Oil",31507,"Animal and Vegetable Bi-Products",3,37767203,1995
"Animal or vegetable fats, oils, & waxes",315,"Ground Nut Oil",31508,"Animal and Vegetable Bi-Products",3,25664,1995
"Animal or vegetable fats, oils, & waxes",315,"Pure Olive Oil",31509,"Animal and Vegetable Bi-Products",3,853130,1995
"Animal or vegetable fats, oils, & waxes",315,"Olive Oil",31510,"Animal and Vegetable Bi-Products",3,1677126,1995
"Animal or vegetable fats, oils, & waxes",315,"Palm Oil",31511,"Animal and Vegetable Bi-Products",3,98777309.00000001,1995
"Animal or vegetable fats, oils, & waxes",315,"Seed Oils",31512,"Animal and Vegetable Bi-Products",3,14900287,1995
"Animal or vegetable fats, oils, & waxes",315,"Coconut Oil",31513,"Animal and Vegetable Bi-Products",3,28436222,1995
"Animal or vegetable fats, oils, & waxes",315,"Rapeseed Oil",31514,"Animal and Vegetable Bi-Products",3,3088387,1995
"Animal or vegetable fats, oils, & waxes",315,"Other Pure Vegetable Oils",31515,"Animal and Vegetable Bi-Products",3,36932692,1995
"Animal or vegetable fats, oils, & waxes",315,"Other Vegetable Oils",31516,"Animal and Vegetable Bi-Products",3,22220818,1995
"Animal or vegetable fats, oils, & waxes",315,"Margarine",31517,"Animal and Vegetable Bi-Products",3,9097657,1995
"Animal or vegetable fats, oils, & waxes",315,"Inedible Fats and Oils",31518,"Animal and Vegetable Bi-Products",3,6792538,1995
"Animal or vegetable fats, oils, & waxes",315,"Stearic Acid",31519,"Animal and Vegetable Bi-Products",3,50443314,1995
"Animal or vegetable fats, oils, & waxes",315,"Glycerol",31520,"Animal and Vegetable Bi-Products",3,16910934,1995
"Animal or vegetable fats, oils, & waxes",315,"Vegetable waxes and beeswax",31521,"Animal and Vegetable Bi-Products",3,1934058,1995
"Animal or vegetable fats, oils, & waxes",315,"Fat and Oil Residues",31522,"Animal and Vegetable Bi-Products",3,7000,1995
"Preparations of fish, crustacenas, & molluscs",416,"Sausages",41601,"Foodstuffs",4,6422456.000000001,1995
"Preparations of fish, crustacenas, & molluscs",416,"Other Prepared Meat",41602,"Foodstuffs",4,17720687,1995
"Preparations of fish, crustacenas, & molluscs",416,"Animal Extracts",41603,"Foodstuffs",4,5888862,1995
"Preparations of fish, crustacenas, & molluscs",416,"Processed Fish",41604,"Foodstuffs",4,14711404,1995
"Preparations of fish, crustacenas, & molluscs",416,"Processed Crustaceans",41605,"Foodstuffs",4,71557767,1995
"Sugars & confectioneries",417,"Raw Sugar",41701,"Foodstuffs",4,385390027,1995
"Sugars & confectioneries",417,"Other Sugars",41702,"Foodstuffs",4,13382325,1995
"Sugars & confectioneries",417,"Molasses",41703,"Foodstuffs",4,55520407,1995
"Sugars & confectioneries",417,"Confectionery Sugar",41704,"Foodstuffs",4,34856233,1995
"Cocoa & cocoa preparations",418,"Cocoa Beans",41801,"Foodstuffs",4,3167482,1995
"Cocoa & cocoa preparations",418,"Cocoa Shells",41802,"Foodstuffs",4,26117,1995
"Cocoa & cocoa preparations",418,"Cocoa Paste",41803,"Foodstuffs",4,7870262,1995
"Cocoa & cocoa preparations",418,"Cocoa Butter",41804,"Foodstuffs",4,6467630,1995
"Cocoa & cocoa preparations",418,"Cocoa Powder",41805,"Foodstuffs",4,3667953,1995
"Cocoa & cocoa preparations",418,"Chocolate",41806,"Foodstuffs",4,61010804,1995
"Preparations of cereals, flour, starch or milk",419,"Malt Extract",41901,"Foodstuffs",4,32116518,1995
"Preparations of cereals, flour, starch or milk",419,"Pasta",41902,"Foodstuffs",4,23580058.999999996,1995
"Preparations of cereals, flour, starch or milk",419,"Tapioca",41903,"Foodstuffs",4,170844,1995
"Preparations of cereals, flour, starch or milk",419,"Prepared Cereals",41904,"Foodstuffs",4,1950155,1995
"Preparations of cereals, flour, starch or milk",419,"Baked Goods",41905,"Foodstuffs",4,29345983,1995
"Preparations of vegetables, fruit, nuts or other plant parts",420,"Pickled Foods",42001,"Foodstuffs",4,6966239,1995
"Preparations of vegetables, fruit, nuts or other plant parts",420,"Processed Tomatoes",42002,"Foodstuffs",4,13803598,1995
"Preparations of vegetables, fruit, nuts or other plant parts",420,"Processed Mushrooms",42003,"Foodstuffs",4,5075896.000000001,1995
"Preparations of vegetables, fruit, nuts or other plant parts",420,"Other Frozen Vegetables",42004,"Foodstuffs",4,17528721,1995
"Preparations of vegetables, fruit, nuts or other plant parts",420,"Other Processed Vegetables",42005,"Foodstuffs",4,34860585,1995
"Preparations of vegetables, fruit, nuts or other plant parts",420,"Sugar Preserved Foods",42006,"Foodstuffs",4,1197839,1995
"Preparations of vegetables, fruit, nuts or other plant parts",420,"Jams",42007,"Foodstuffs",4,7279001,1995
