"Continent","Continent ID","Country","Country ID","ISO 3","Trade Value","Year"
"Asia","as","Cyprus","ascyp","cyp",784150,2001
"Asia","as","Hong Kong","ashkg","hkg",3461543,2001
"Asia","as","Indonesia","asidn","idn",4456590,2001
"Asia","as","India","asind","ind",78577910,2001
"Asia","as","Iran","asirn","irn",206814,2001
"Asia","as","Israel","asisr","isr",2400000,2001
"Asia","as","Japan","asjpn","jpn",187375938,2001
"Asia","as","South Korea","askor","kor",112388061,2001
"Asia","as","Kuwait","askwt","kwt",14628,2001
"Asia","as","Sri Lanka","aslka","lka",1749537,2001
"Asia","as","Burma","asmmr","mmr",805977,2001
"Asia","as","Malaysia","asmys","mys",1353844,2001
"Asia","as","Pakistan","aspak","pak",3347998,2001
"Asia","as","Philippines","asphl","phl",42682,2001
"Asia","as","North Korea","asprk","prk",124622.99999999999,2001
"Asia","as","Qatar","asqat","qat",54,2001
"Asia","as","Saudi Arabia","assau","sau",39930,2001
"Asia","as","Singapore","assgp","sgp",32952168,2001
"Asia","as","Thailand","astha","tha",6394991,2001
"Asia","as","Turkey","astur","tur",6508,2001
"Asia","as","Chinese Taipei","astwn","twn",2283660,2001
"Asia","as","Vietnam","asvnm","vnm",50,2001
"Asia","as","Yemen","asyem","yem",4225380.999999999,2001
"Europe","eu","Austria","euaut","aut",453221,2001
"Europe","eu","Belgium","eubel","bel",1325119,2001
"Europe","eu","Bulgaria","eubgr","bgr",1031472,2001
"Europe","eu","Belarus","eublr","blr",42000,2001
"Europe","eu","Switzerland","euche","che",11444,2001
"Europe","eu","Czechia","eucze","cze",117194,2001
"Europe","eu","Germany","eudeu","deu",13572959,2001
"Europe","eu","Denmark","eudnk","dnk",4600304,2001
"Europe","eu","Spain","euesp","esp",716427,2001
"Europe","eu","Finland","eufin","fin",2669897,2001
"Europe","eu","France","eufra","fra",5673057,2001
"Europe","eu","United Kingdom","eugbr","gbr",20498932,2001
"Europe","eu","Greece","eugrc","grc",1469330,2001
"Europe","eu","Ireland","euirl","irl",251,2001
"Europe","eu","Italy","euita","ita",8514570,2001
"Europe","eu","Lithuania","eultu","ltu",109335,2001
"Europe","eu","Malta","eumlt","mlt",3112160,2001
"Europe","eu","Netherlands","eunld","nld",7859772,2001
"Europe","eu","Norway","eunor","nor",1854937.9999999998,2001
"Europe","eu","Poland","eupol","pol",28130,2001
"Europe","eu","Romania","eurou","rou",214580,2001
"Europe","eu","Russia","eurus","rus",3345274,2001
"Europe","eu","Slovakia","eusvk","svk",15933.999999999998,2001
"Europe","eu","Sweden","euswe","swe",36285310,2001
"Europe","eu","Ukraine","euukr","ukr",742432,2001
"North America","na","Netherlands Antilles","naant","ant",16736,2001
"North America","na","Bahamas","nabhs","bhs",1134823,2001
"North America","na","Canada","nacan","can",410970,2001
"North America","na","Dominican Republic","nadom","dom",220,2001
"North America","na","Panama","napan","pan",2021012,2001
"North America","na","Trinidad and Tobago","natto","tto",328,2001
"North America","na","United States","nausa","usa",18944606,2001
"Oceania","oc","Australia","ocaus","aus",233940.00000000003,2001
"Oceania","oc","New Zealand","ocnzl","nzl",176438,2001
"South America","sa","Argentina","saarg","arg",18424,2001
"South America","sa","Brazil","sabra","bra",2333020,2001
"South America","sa","Chile","sachl","chl",1155960,2001
"South America","sa","Colombia","sacol","col",3796359.0000000005,2001
"Africa","af","Burundi","afbdi","bdi",10044,2002
"Africa","af","Democratic Republic of the Congo","afcod","cod",3678394,2002
"Africa","af","Republic of the Congo","afcog","cog",1140,2002
"Africa","af","Algeria","afdza","dza",7532.999999999999,2002
"Africa","af","Ethiopia","afeth","eth",19061,2002
"Africa","af","Kenya","afken","ken",49556,2002
"Africa","af","Liberia","aflbr","lbr",2512945,2002
"Africa","af","Morocco","afmar","mar",81.99999999999999,2002
"Africa","af","Malawi","afmwi","mwi",1113,2002
"Africa","af","Nigeria","afnga","nga",12545,2002
"Africa","af","Senegal","afsen","sen",7859,2002
"Africa","af","Sierra Leone","afsle","sle",16760144,2002
"Africa","af","Chad","aftcd","tcd",74486,2002
"Africa","af","Uganda","afuga","uga",111,2002
"Africa","af","South Africa","afzaf","zaf",33341,2002
"Asia","as","United Arab Emirates","asare","are",4704997,2002
"Asia","as","Bahrain","asbhr","bhr",3319,2002
"Asia","as","China","aschn","chn",67820750,2002
"Asia","as","Hong Kong","ashkg","hkg",1838159,2002
"Asia","as","Indonesia","asidn","idn",444031,2002
"Asia","as","India","asind","ind",83120122,2002
"Asia","as","Iran","asirn","irn",218613,2002
"Asia","as","Jordan","asjor","jor",7217.000000000001,2002
"Asia","as","Japan","asjpn","jpn",181191901,2002
"Asia","as","South Korea","askor","kor",10508459,2002
"Asia","as","Kuwait","askwt","kwt",1922.0000000000002,2002
"Asia","as","Sri Lanka","aslka","lka",82955,2002
"Asia","as","Burma","asmmr","mmr",927.9999999999999,2002
"Asia","as","Malaysia","asmys","mys",812349,2002
"Asia","as","Nepal","asnpl","npl",897491.0000000001,2002
"Asia","as","Oman","asomn","omn",247,2002
"Asia","as","Pakistan","aspak","pak",6073509,2002
"Asia","as","North Korea","asprk","prk",35604,2002
"Asia","as","Qatar","asqat","qat",290,2002
"Asia","as","Saudi Arabia","assau","sau",34234,2002
"Asia","as","Singapore","assgp","sgp",16817310,2002
"Asia","as","Syria","assyr","syr",2637,2002
"Asia","as","Thailand","astha","tha",3681282,2002
"Asia","as","Timor-Leste","astls","tls",10739032,2002
"Asia","as","Turkey","astur","tur",37621,2002
"Asia","as","Chinese Taipei","astwn","twn",4358282,2002
"Asia","as","Yemen","asyem","yem",4076895,2002
"Europe","eu","Austria","euaut","aut",268538,2002
"Europe","eu","Belgium","eubel","bel",793569,2002
"Europe","eu","Switzerland","euche","che",230900.00000000003,2002
"Europe","eu","Czechia","eucze","cze",78851,2002
"Europe","eu","Germany","eudeu","deu",15834632,2002
"Europe","eu","Denmark","eudnk","dnk",3551031,2002
"Europe","eu","Spain","euesp","esp",1556848,2002
"Europe","eu","Finland","eufin","fin",216971.00000000003,2002
"Europe","eu","France","eufra","fra",4495111,2002
"Europe","eu","United Kingdom","eugbr","gbr",12569411,2002
"Europe","eu","Gibraltar","eugib","gib",61913,2002
"Europe","eu","Greece","eugrc","grc",583,2002
"Europe","eu","Italy","euita","ita",6483565,2002
"Europe","eu","Lithuania","eultu","ltu",58705,2002
"Europe","eu","Netherlands","eunld","nld",4801775.999999999,2002
"Europe","eu","Norway","eunor","nor",1292041.0000000002,2002
"Europe","eu","Poland","eupol","pol",47900,2002
"Europe","eu","Romania","eurou","rou",1466260,2002
"Europe","eu","Russia","eurus","rus",761383,2002
"Europe","eu","Slovakia","eusvk","svk",10501,2002
"Europe","eu","Sweden","euswe","swe",13972645,2002
"Europe","eu","Ukraine","euukr","ukr",37420,2002
"North America","na","Bermuda","nabmu","bmu",4678.999999999999,2002
"North America","na","Barbados","nabrb","brb",12,2002
"North America","na","Canada","nacan","can",404104.00000000006,2002
"North America","na","Honduras","nahnd","hnd",560,2002
"North America","na","Jamaica","najam","jam",20463,2002
"North America","na","Panama","napan","pan",1217338,2002
"North America","na","Trinidad and Tobago","natto","tto",4865,2002
"North America","na","United States","nausa","usa",14826900,2002
"Oceania","oc","Australia","ocaus","aus",203590.99999999997,2002
"Oceania","oc","New Zealand","ocnzl","nzl",28188,2002
"Oceania","oc","Solomon Islands","ocslb","slb",84357.00000000001,2002
"Oceania","oc","Wallis and Futuna","ocwlf","wlf",23450,2002
"South America","sa","Argentina","saarg","arg",5070,2002
"South America","sa","Brazil","sabra","bra",3271658,2002
"South America","sa","Peru","saper","per",1375,2002
"Africa","af","Kenya","afken","ken",531,2003
"Africa","af","Niger","afner","ner",839.0000000000001,2003
"Africa","af","Tunisia","aftun","tun",22378,2003
"Africa","af","Tanzania","aftza","tza",3596,2003
"Africa","af","Uganda","afuga","uga",16192,2003
"Africa","af","South Africa","afzaf","zaf",146875,2003
"Africa","af","Zimbabwe","afzwe","zwe",10985.999999999998,2003
"Asia","as","United Arab Emirates","asare","are",141047,2003
"Asia","as","Bangladesh","asbgd","bgd",22602827,2003
"Asia","as","China","aschn","chn",60853220,2003
"Asia","as","Cyprus","ascyp","cyp",26587,2003
"Asia","as","Hong Kong","ashkg","hkg",3477950,2003
"Asia","as","Indonesia","asidn","idn",514472,2003
"Asia","as","India","asind","ind",85189416,2003
"Asia","as","Iran","asirn","irn",5043,2003
"Asia","as","Japan","asjpn","jpn",186899642,2003
"Asia","as","Cambodia","askhm","khm",947778,2003
"Asia","as","South Korea","askor","kor",2243823,2003
"Asia","as","Kuwait","askwt","kwt",1265989,2003
"Asia","as","Sri Lanka","aslka","lka",224003,2003
"Asia","as","Mongolia","asmng","mng",77,2003
"Asia","as","Malaysia","asmys","mys",1083591,2003
"Asia","as","Oman","asomn","omn",346.00000000000006,2003
"Asia","as","Pakistan","aspak","pak",4388047,2003
"Asia","as","Philippines","asphl","phl",27202,2003
"Asia","as","North Korea","asprk","prk",1129943,2003
"Asia","as","Qatar","asqat","qat",497.00000000000006,2003
"Asia","as","Saudi Arabia","assau","sau",107104,2003
"Asia","as","Singapore","assgp","sgp",26084540,2003
"Asia","as","Thailand","astha","tha",5218306,2003
"Asia","as","Turkey","astur","tur",46589,2003
"Asia","as","Chinese Taipei","astwn","twn",3330614,2003
"Asia","as","Vietnam","asvnm","vnm",35,2003
"Europe","eu","Andorra","euand","and",8109,2003
"Europe","eu","Austria","euaut","aut",84430,2003
"Europe","eu","Belgium","eubel","bel",341589,2003
"Europe","eu","Switzerland","euche","che",357,2003
"Europe","eu","Czechia","eucze","cze",1468825.9999999998,2003
"Europe","eu","Germany","eudeu","deu",15216976,2003
"Europe","eu","Denmark","eudnk","dnk",2758462,2003
"Europe","eu","Spain","euesp","esp",5758284.999999999,2003
"Europe","eu","Finland","eufin","fin",942438,2003
"Europe","eu","France","eufra","fra",3462036,2003
"Europe","eu","United Kingdom","eugbr","gbr",10318262,2003
"Europe","eu","Greece","eugrc","grc",1777235,2003
"Europe","eu","Hungary","euhun","hun",25623,2003
"Europe","eu","Ireland","euirl","irl",1393234.0000000002,2003
"Europe","eu","Italy","euita","ita",2543379,2003
"Europe","eu","Lithuania","eultu","ltu",2741323,2003
"Europe","eu","Netherlands","eunld","nld",4578140,2003
"Europe","eu","Norway","eunor","nor",886084,2003
"Europe","eu","Poland","eupol","pol",2209633,2003
"Europe","eu","Romania","eurou","rou",6762700,2003
"Europe","eu","Russia","eurus","rus",2929291,2003
"Europe","eu","Slovakia","eusvk","svk",15727,2003
"Europe","eu","Sweden","euswe","swe",3900981,2003
"Europe","eu","Ukraine","euukr","ukr",337662,2003
"Europe","eu","Yugoslavia","euyug","yug",2904821,2003
"North America","na","Canada","nacan","can",664822,2003
"North America","na","Mexico","namex","mex",46266.99999999999,2003
"North America","na","Trinidad and Tobago","natto","tto",48,2003
"North America","na","United States","nausa","usa",13644020,2003
"Oceania","oc","American Samoa","ocasm","asm",102581,2003
"Oceania","oc","Australia","ocaus","aus",1598621,2003
"Oceania","oc","New Zealand","ocnzl","nzl",112324,2003
"South America","sa","Argentina","saarg","arg",9151,2003
"South America","sa","Brazil","sabra","bra",3228680,2003
"South America","sa","Peru","saper","per",746150,2003
"South America","sa","Venezuela","saven","ven",25659,2003
"Africa","af","Eritrea","aferi","eri",514666.99999999994,2004
"Africa","af","Liberia","aflbr","lbr",6818415,2004
"Africa","af","Malawi","afmwi","mwi",206.00000000000003,2004
"Africa","af","Niger","afner","ner",11277.999999999998,2004
"Africa","af","Sierra Leone","afsle","sle",9969877,2004
"Africa","af","Uganda","afuga","uga",1514,2004
"Africa","af","South Africa","afzaf","zaf",459622,2004
"Asia","as","United Arab Emirates","asare","are",149977,2004
"Asia","as","Bangladesh","asbgd","bgd",13678465,2004
"Asia","as","Brunei","asbrn","brn",27061,2004
"Asia","as","China","aschn","chn",81118386,2004
"Asia","as","Cyprus","ascyp","cyp",20990,2004
"Asia","as","Georgia","asgeo","geo",429,2004
"Asia","as","Hong Kong","ashkg","hkg",40673191,2004
"Asia","as","Indonesia","asidn","idn",1751544,2004
"Asia","as","India","asind","ind",82257088,2004
"Asia","as","British Indian Ocean Territory","asiot","iot",5,2004
"Asia","as","Japan","asjpn","jpn",404085292,2004
"Asia","as","South Korea","askor","kor",23582236,2004
"Asia","as","Kuwait","askwt","kwt",372.99999999999994,2004
"Asia","as","Sri Lanka","aslka","lka",177604,2004
"Asia","as","Burma","asmmr","mmr",3825,2004
"Asia","as","Malaysia","asmys","mys",1216045,2004
"Asia","as","Nepal","asnpl","npl",23318,2004
"Asia","as","Oman","asomn","omn",251,2004
"Asia","as","Pakistan","aspak","pak",4467554,2004
"Asia","as","Philippines","asphl","phl",7066,2004
"Asia","as","North Korea","asprk","prk",134811,2004
"Asia","as","Qatar","asqat","qat",81481.00000000001,2004
"Asia","as","Saudi Arabia","assau","sau",354077,2004
"Asia","as","Singapore","assgp","sgp",14349531,2004
"Asia","as","Thailand","astha","tha",6881854,2004
"Asia","as","Timor-Leste","astls","tls",4226465,2004
"Asia","as","Turkey","astur","tur",162420,2004
"Asia","as","Chinese Taipei","astwn","twn",5270680,2004
"Asia","as","Vietnam","asvnm","vnm",1456,2004
"Europe","eu","Andorra","euand","and",27945,2004
"Europe","eu","Austria","euaut","aut",1824634,2004
"Europe","eu","Belgium","eubel","bel",5105940,2004
"Europe","eu","Bulgaria","eubgr","bgr",469502,2004
"Europe","eu","Switzerland","euche","che",3463751.9999999995,2004
"Europe","eu","Czechia","eucze","cze",160550,2004
"Europe","eu","Germany","eudeu","deu",21863807,2004
"Europe","eu","Denmark","eudnk","dnk",808632,2004
"Europe","eu","Spain","euesp","esp",5173802,2004
"Europe","eu","Finland","eufin","fin",6974356,2004
"Europe","eu","France","eufra","fra",11386397,2004
"Europe","eu","United Kingdom","eugbr","gbr",7550061,2004
"Europe","eu","Greece","eugrc","grc",475478,2004
"Europe","eu","Hungary","euhun","hun",221419,2004
"Europe","eu","Ireland","euirl","irl",13063,2004
"Europe","eu","Italy","euita","ita",4718670,2004
"Europe","eu","Lithuania","eultu","ltu",249441,2004
"Europe","eu","Latvia","eulva","lva",332684,2004
"Europe","eu","Malta","eumlt","mlt",4609017,2004
"Europe","eu","Netherlands","eunld","nld",15708057,2004
"Europe","eu","Norway","eunor","nor",21345285,2004
"Europe","eu","Poland","eupol","pol",9428442,2004
"Europe","eu","Romania","eurou","rou",641602,2004
"Europe","eu","Russia","eurus","rus",2917188,2004
"Europe","eu","Slovakia","eusvk","svk",17692,2004
"Europe","eu","Sweden","euswe","swe",27111409,2004
"Europe","eu","Ukraine","euukr","ukr",6006498,2004
"Europe","eu","Yugoslavia","euyug","yug",6608593.000000001,2004
"North America","na","Canada","nacan","can",10163938.999999998,2004
"North America","na","Mexico","namex","mex",47052,2004
"North America","na","United States","nausa","usa",41608445,2004
"Oceania","oc","American Samoa","ocasm","asm",2447724,2004
"Oceania","oc","Australia","ocaus","aus",6214434,2004
"South America","sa","Argentina","saarg","arg",50,2004
"South America","sa","Brazil","sabra","bra",9917143,2004
"South America","sa","Guyana","saguy","guy",191,2004
"Africa","af","Cameroon","afcmr","cmr",1035,2005
"Africa","af","Kenya","afken","ken",205,2005
"Africa","af","Liberia","aflbr","lbr",15,2005
"Africa","af","Sierra Leone","afsle","sle",91836,2005
"Africa","af","Eswatini","afswz","swz",1468.0000000000002,2005
"Africa","af","Tunisia","aftun","tun",247,2005
"Africa","af","Uganda","afuga","uga",6449,2005
"Africa","af","South Africa","afzaf","zaf",23929,2005
"Asia","as","United Arab Emirates","asare","are",3223337,2005
"Asia","as","Azerbaijan","asaze","aze",317978,2005
"Asia","as","Bahrain","asbhr","bhr",64066,2005
"Asia","as","China","aschn","chn",94530070,2005
"Asia","as","Georgia","asgeo","geo",452,2005
"Asia","as","Hong Kong","ashkg","hkg",739721,2005
"Asia","as","Indonesia","asidn","idn",2768689,2005
"Asia","as","India","asind","ind",78835572,2005
"Asia","as","British Indian Ocean Territory","asiot","iot",1363,2005
"Asia","as","Iran","asirn","irn",5043,2005
"Asia","as","Jordan","asjor","jor",8401,2005
"Asia","as","Japan","asjpn","jpn",282505820,2005
"Asia","as","South Korea","askor","kor",42223160,2005
"Asia","as","Sri Lanka","aslka","lka",333413,2005
"Asia","as","Malaysia","asmys","mys",7305564,2005
"Asia","as","Oman","asomn","omn",611,2005
"Asia","as","Pakistan","aspak","pak",5293142,2005
"Asia","as","Philippines","asphl","phl",125138,2005
"Asia","as","North Korea","asprk","prk",94647,2005
"Asia","as","Qatar","asqat","qat",125395,2005
"Asia","as","Saudi Arabia","assau","sau",208.00000000000003,2005
"Asia","as","Singapore","assgp","sgp",23871227,2005
"Asia","as","Thailand","astha","tha",15227655,2005
"Asia","as","Timor-Leste","astls","tls",910568,2005
"Asia","as","Turkey","astur","tur",136701,2005
"Asia","as","Chinese Taipei","astwn","twn",9938010,2005
"Asia","as","Vietnam","asvnm","vnm",16465,2005
"Europe","eu","Andorra","euand","and",8860,2005
"Europe","eu","Austria","euaut","aut",70416,2005
"Europe","eu","Belgium","eubel","bel",434992,2005
"Europe","eu","Bosnia and Herzegovina","eubih","bih",156,2005
"Europe","eu","Switzerland","euche","che",140445,2005
"Europe","eu","Czechia","eucze","cze",492971.99999999994,2005
"Europe","eu","Germany","eudeu","deu",39508603,2005
"Europe","eu","Denmark","eudnk","dnk",1085566,2005
"Europe","eu","Spain","euesp","esp",13300461,2005
"Europe","eu","Finland","eufin","fin",3572453,2005
"Europe","eu","France","eufra","fra",1610650,2005
"Europe","eu","United Kingdom","eugbr","gbr",16938347,2005
"Europe","eu","Greece","eugrc","grc",64466,2005
"Europe","eu","Hungary","euhun","hun",80725,2005
"Europe","eu","Ireland","euirl","irl",402,2005
"Europe","eu","Italy","euita","ita",4685587,2005
"Europe","eu","Lithuania","eultu","ltu",1094772,2005
"Europe","eu","Latvia","eulva","lva",500520,2005
"Europe","eu","Netherlands","eunld","nld",7572108.999999999,2005
"Europe","eu","Norway","eunor","nor",19564499,2005
"Europe","eu","Poland","eupol","pol",11956418,2005
"Europe","eu","Portugal","euprt","prt",4873,2005
"Europe","eu","Romania","eurou","rou",10274366,2005
"Europe","eu","Russia","eurus","rus",33884925,2005
"Europe","eu","Slovakia","eusvk","svk",8509,2005
"Europe","eu","Sweden","euswe","swe",11535610,2005
"Europe","eu","Ukraine","euukr","ukr",7511054,2005
"Europe","eu","Yugoslavia","euyug","yug",7285569,2005
"North America","na","Belize","nablz","blz",6000,2005
"North America","na","Canada","nacan","can",2988579,2005
"North America","na","Mexico","namex","mex",22570.999999999996,2005
"North America","na","Panama","napan","pan",1552487,2005
"North America","na","United States","nausa","usa",11132669,2005
"Oceania","oc","Australia","ocaus","aus",1359688,2005
"Oceania","oc","New Zealand","ocnzl","nzl",92242,2005
"South America","sa","Argentina","saarg","arg",4615705.000000001,2005
"South America","sa","Brazil","sabra","bra",9878356,2005
"South America","sa","Colombia","sacol","col",37685,2005
"South America","sa","Peru","saper","per",2123493,2005
"Africa","af","Cote d'Ivoire","afciv","civ",11224265,2006
"Africa","af","Cameroon","afcmr","cmr",44205,2006
"Africa","af","Cape Verde","afcpv","cpv",2404,2006
"Africa","af","Guinea","afgin","gin",587.0000000000001,2006
"Africa","af","Morocco","afmar","mar",4928.999999999999,2006
"Africa","af","Sudan","afsdn","sdn",213078,2006
"Africa","af","Eswatini","afswz","swz",2538,2006
"Africa","af","Tunisia","aftun","tun",50,2006
"Africa","af","Uganda","afuga","uga",1960,2006
"Africa","af","South Africa","afzaf","zaf",2114,2006
"Asia","as","United Arab Emirates","asare","are",1696584,2006
"Asia","as","Bahrain","asbhr","bhr",219916,2006
"Asia","as","Brunei","asbrn","brn",12917,2006
"Asia","as","China","aschn","chn",120681909,2006
"Asia","as","Cyprus","ascyp","cyp",1,2006
"Asia","as","Hong Kong","ashkg","hkg",1633362,2006
"Asia","as","Indonesia","asidn","idn",12769227,2006
"Asia","as","India","asind","ind",110715529,2006
"Asia","as","British Indian Ocean Territory","asiot","iot",705,2006
"Asia","as","Iran","asirn","irn",13935,2006
"Asia","as","Israel","asisr","isr",1500000,2006
"Asia","as","Japan","asjpn","jpn",341009618,2006
"Asia","as","South Korea","askor","kor",16397514,2006
"Asia","as","Kuwait","askwt","kwt",191593,2006
"Asia","as","Sri Lanka","aslka","lka",102564,2006
"Asia","as","Mongolia","asmng","mng",519807,2006
"Asia","as","Malaysia","asmys","mys",2651837,2006
"Asia","as","Nepal","asnpl","npl",27636,2006
"Asia","as","Oman","asomn","omn",813,2006
"Asia","as","Pakistan","aspak","pak",6450302,2006
"Asia","as","Philippines","asphl","phl",2189,2006
"Asia","as","North Korea","asprk","prk",13.999999999999998,2006
"Asia","as","Saudi Arabia","assau","sau",1733,2006
"Asia","as","Singapore","assgp","sgp",20338694,2006
"Asia","as","Thailand","astha","tha",11812417,2006
"Asia","as","Tajikistan","astjk","tjk",25,2006
"Asia","as","Turkey","astur","tur",74699,2006
"Asia","as","Chinese Taipei","astwn","twn",3914323,2006
"Asia","as","Vietnam","asvnm","vnm",281129,2006
"Europe","eu","Andorra","euand","and",39265,2006
